tag,system,source,source_corpora,target,seed,held_out,n_sources,model_name,n_eval_total,n_removed_train_seen,n_removed_all_source,n_eval_clean,test_macro_f1,test_accuracy,test_weighted_f1,test_precision_macro,test_recall_macro,test_recall_class_0,test_recall_class_1,temperature,ece,ece_temperature_scaled,brier,brier_temperature_scaled,confusion_matrix,prediction_path,config_hash,protocol,held_out_corpus,val_macro_f1,val_accuracy,train_seconds
B,vanilla,ben_sarc_binary+banglasarc_binary,"[""ben_sarc_binary"", ""banglasarc_binary""]",banglasarc3_binary,123,True,2,csebuetnlp/banglabert,791,25,29,762,0.6609344326658815,0.6653543307086615,0.6599183641502998,0.6803877659261006,0.6688117412674668,0.8005390835579514,0.5370843989769821,1.9494111614619305,0.2349563473400278,0.1315950196606316,0.5478404076705184,0.4654758969423822,"[[297, 74], [181, 210]]",04_outputs/predictions/19_loco_pooled/19_B_vanilla_ben_sarc_binary+banglasarc_binary_seed123_to_banglasarc3_binary.csv,6970de89ef36b0ad,loco,banglasarc3_binary,0.7964663086783301,0.7980165289256198,371.76433801651
B,vanilla,ben_sarc_binary+banglasarc_binary,"[""ben_sarc_binary"", ""banglasarc_binary""]",ben_sarc_binary,2024,False,2,csebuetnlp/banglabert,2563,0,0,2563,0.7892952576284976,0.7893094030433087,0.7892945840373161,0.7893941331968961,0.7893127200497856,0.7978142076502732,0.780811232449298,1.7996765434415618,0.105446881668737,0.0261171479395539,0.3163246326911778,0.2917114653777669,"[[1022, 259], [281, 1001]]",04_outputs/predictions/19_loco_pooled/19_B_vanilla_ben_sarc_binary+banglasarc_binary_seed2024_to_ben_sarc_binary.csv,6970de89ef36b0ad,loco,banglasarc3_binary,0.8028540185893931,0.8029752066115703,232.5130021572113
B,vanilla,ben_sarc_binary+banglasarc_binary,"[""ben_sarc_binary"", ""banglasarc_binary""]",banglasarc_binary,2024,False,2,csebuetnlp/banglabert,464,0,0,464,0.874371470565483,0.8793103448275862,0.8814576814632831,0.8679912696620757,0.8953667017061535,0.8389261744966443,0.9518072289156626,1.7996765434415618,0.0656124071597228,0.068408874015005,0.1910401848649984,0.1747140401640081,"[[250, 48], [8, 158]]",04_outputs/predictions/19_loco_pooled/19_B_vanilla_ben_sarc_binary+banglasarc_binary_seed2024_to_banglasarc_binary.csv,6970de89ef36b0ad,loco,banglasarc3_binary,0.8028540185893931,0.8029752066115703,232.5130021572113
B,vanilla,ben_sarc_binary+banglasarc_binary,"[""ben_sarc_binary"", ""banglasarc_binary""]",banglasarc3_binary,2024,True,2,csebuetnlp/banglabert,791,25,29,762,0.6596119716524407,0.6601049868766404,0.6592719611529925,0.6631578947368422,0.6615596197461757,0.7169811320754716,0.6061381074168798,1.7996765434415618,0.2311157107930036,0.1458611728187726,0.5552554040662855,0.4819963243048773,"[[266, 105], [154, 237]]",04_outputs/predictions/19_loco_pooled/19_B_vanilla_ben_sarc_binary+banglasarc_binary_seed2024_to_banglasarc3_binary.csv,6970de89ef36b0ad,loco,banglasarc3_binary,0.8028540185893931,0.8029752066115703,232.5130021572113
B,vanilla,ben_sarc_binary+banglasarc_binary+banglasarc3_binary,"[""ben_sarc_binary"", ""banglasarc_binary"", ""banglasarc3_binary""]",ben_sarc_binary,42,False,3,csebuetnlp/banglabert,2563,0,0,2563,0.78719278709022,0.7877487319547405,0.7871885432362923,0.7908311024954614,0.7877687941241303,0.8391881342701015,0.7363494539781591,1.270759161952183,0.0457574435050431,0.0179245740090085,0.3048038403541268,0.3004332318558374,"[[1075, 206], [338, 944]]",04_outputs/predictions/19_loco_pooled/19_B_vanilla_ben_sarc_binary+banglasarc_binary+banglasarc3_binary_seed42_to_ben_sarc_binary.csv,6970de89ef36b0ad,pooled_all,,0.7919964187372681,0.7929769392033543,241.21776676177976
B,vanilla,ben_sarc_binary+banglasarc_binary+banglasarc3_binary,"[""ben_sarc_binary"", ""banglasarc_binary"", ""banglasarc3_binary""]",banglasarc_binary,42,False,3,csebuetnlp/banglabert,464,0,0,464,0.8701133226510165,0.875,0.8772804494295257,0.8641826923076923,0.8920109970081669,0.8322147651006712,0.9518072289156626,1.270759161952183,0.0425004567507294,0.0618697714772217,0.1741155342436795,0.1727025945322126,"[[248, 50], [8, 158]]",04_outputs/predictions/19_loco_pooled/19_B_vanilla_ben_sarc_binary+banglasarc_binary+banglasarc3_binary_seed42_to_banglasarc_binary.csv,6970de89ef36b0ad,pooled_all,,0.7919964187372681,0.7929769392033543,241.21776676177976
B,vanilla,ben_sarc_binary+banglasarc_binary+banglasarc3_binary,"[""ben_sarc_binary"", ""banglasarc_binary"", ""banglasarc3_binary""]",banglasarc3_binary,42,False,3,csebuetnlp/banglabert,791,0,0,791,0.74010164813589,0.7408343868520859,0.7401190942957993,0.7434485255142278,0.7407684439330009,0.7929292929292929,0.6886075949367089,1.270759161952183,0.0656990393160797,0.0385698134485945,0.3514165972766802,0.3432867152978257,"[[314, 82], [123, 272]]",04_outputs/predictions/19_loco_pooled/19_B_vanilla_ben_sarc_binary+banglasarc_binary+banglasarc3_binary_seed42_to_banglasarc3_binary.csv,6970de89ef36b0ad,pooled_all,,0.7919964187372681,0.7929769392033543,241.21776676177976
B,vanilla,ben_sarc_binary+banglasarc_binary+banglasarc3_binary,"[""ben_sarc_binary"", ""banglasarc_binary"", ""banglasarc3_binary""]",ben_sarc_binary,1,False,3,csebuetnlp/banglabert,2563,0,0,2563,0.7851368636947832,0.7854077253218884,0.7851338871933865,0.786884207433884,0.7854216978983609,0.8212334113973458,0.749609984399376,1.3229535626211812,0.0509197839183957,0.0173643249738046,0.3041136362647628,0.2993005444707464,"[[1052, 229], [321, 961]]",04_outputs/predictions/19_loco_pooled/19_B_vanilla_ben_sarc_binary+banglasarc_binary+banglasarc3_binary_seed1_to_ben_sarc_binary.csv,6970de89ef36b0ad,pooled_all,,0.7823240926738984,0.7832809224318659,239.94268679618835
B,vanilla,ben_sarc_binary+banglasarc_binary+banglasarc3_binary,"[""ben_sarc_binary"", ""banglasarc_binary"", ""banglasarc3_binary""]",banglasarc_binary,1,False,3,csebuetnlp/banglabert,464,0,0,464,0.8679879445449066,0.8728448275862069,0.8751914115275095,0.8623041561122056,0.8903331446591736,0.8288590604026845,0.9518072289156626,1.3229535626211812,0.035017970824786,0.0484556249726027,0.1801084385949078,0.1814138520768159,"[[247, 51], [8, 158]]",04_outputs/predictions/19_loco_pooled/19_B_vanilla_ben_sarc_binary+banglasarc_binary+banglasarc3_binary_seed1_to_banglasarc_binary.csv,6970de89ef36b0ad,pooled_all,,0.7823240926738984,0.7832809224318659,239.94268679618835
B,vanilla,ben_sarc_binary+banglasarc_binary+banglasarc3_binary,"[""ben_sarc_binary"", ""banglasarc_binary"", ""banglasarc3_binary""]",banglasarc3_binary,1,False,3,csebuetnlp/banglabert,791,0,0,791,0.7393345882610143,0.7408343868520859,0.7393595849041987,0.7463141025641026,0.7407396752333462,0.8156565656565656,0.6658227848101266,1.3229535626211812,0.0704933802205652,0.0303773562407076,0.3571423769659343,0.3471550840633468,"[[323, 73], [132, 263]]",04_outputs/predictions/19_loco_pooled/19_B_vanilla_ben_sarc_binary+banglasarc_binary+banglasarc3_binary_seed1_to_banglasarc3_binary.csv,6970de89ef36b0ad,pooled_all,,0.7823240926738984,0.7832809224318659,239.94268679618835
B,vanilla,ben_sarc_binary+banglasarc_binary+banglasarc3_binary,"[""ben_sarc_binary"", ""banglasarc_binary"", ""banglasarc3_binary""]",ben_sarc_binary,7,False,3,csebuetnlp/banglabert,2563,0,0,2563,0.785403772472738,0.7854077253218884,0.7854034131228153,0.7854324618935393,0.7854095194252735,0.790007806401249,0.780811232449298,1.9476411371012723,0.1133655151654644,0.0226385013511798,0.3276639085198219,0.299297607353395,"[[1012, 269], [281, 1001]]",04_outputs/predictions/19_loco_pooled/19_B_vanilla_ben_sarc_binary+banglasarc_binary+banglasarc3_binary_seed7_to_ben_sarc_binary.csv,6970de89ef36b0ad,pooled_all,,0.7819516585440216,0.7822327044025157,298.1815688610077
B,vanilla,ben_sarc_binary+banglasarc_binary+banglasarc3_binary,"[""ben_sarc_binary"", ""banglasarc_binary"", ""banglasarc3_binary""]",banglasarc_binary,7,False,3,csebuetnlp/banglabert,464,0,0,464,0.8679879445449066,0.8728448275862069,0.8751914115275095,0.8623041561122056,0.8903331446591736,0.8288590604026845,0.9518072289156626,1.9476411371012723,0.0711154515502076,0.064044844290715,0.2019978326216161,0.1865278999854285,"[[247, 51], [8, 158]]",04_outputs/predictions/19_loco_pooled/19_B_vanilla_ben_sarc_binary+banglasarc_binary+banglasarc3_binary_seed7_to_banglasarc_binary.csv,6970de89ef36b0ad,pooled_all,,0.7819516585440216,0.7822327044025157,298.1815688610077
B,vanilla,ben_sarc_binary+banglasarc_binary+banglasarc3_binary,"[""ben_sarc_binary"", ""banglasarc_binary"", ""banglasarc3_binary""]",banglasarc3_binary,7,False,3,csebuetnlp/banglabert,791,0,0,791,0.7345026660017646,0.7345132743362832,0.7345005443348608,0.7345674275848839,0.7345224395857307,0.7272727272727273,0.7417721518987341,1.9476411371012723,0.1647764271091854,0.066774293632837,0.4131018592737716,0.363299611506701,"[[288, 108], [102, 293]]",04_outputs/predictions/19_loco_pooled/19_B_vanilla_ben_sarc_binary+banglasarc_binary+banglasarc3_binary_seed7_to_banglasarc3_binary.csv,6970de89ef36b0ad,pooled_all,,0.7819516585440216,0.7822327044025157,298.1815688610077
B,vanilla,ben_sarc_binary+banglasarc_binary+banglasarc3_binary,"[""ben_sarc_binary"", ""banglasarc_binary"", ""banglasarc3_binary""]",ben_sarc_binary,123,False,3,csebuetnlp/banglabert,2563,0,0,2563,0.7798846558614101,0.7803355442840422,0.7798807688922494,0.7826895565092991,0.7803533218612118,0.8259172521467604,0.734789391575663,1.3175679132329512,0.0520667275244406,0.0142190436852764,0.3074036618999591,0.3016971591548223,"[[1058, 223], [340, 942]]",04_outputs/predictions/19_loco_pooled/19_B_vanilla_ben_sarc_binary+banglasarc_binary+banglasarc3_binary_seed123_to_ben_sarc_binary.csv,6970de89ef36b0ad,pooled_all,,0.7879311814172948,0.7887840670859538,236.12540698051453
B,vanilla,ben_sarc_binary+banglasarc_binary+banglasarc3_binary,"[""ben_sarc_binary"", ""banglasarc_binary"", ""banglasarc3_binary""]",banglasarc_binary,123,False,3,csebuetnlp/banglabert,464,0,0,464,0.8771464470194053,0.8814655172413793,0.8836995190803315,0.871635164752824,0.90104714158648,0.8322147651006712,0.9698795180722892,1.3175679132329512,0.0502351577200117,0.062401298505404,0.1663624118339683,0.1638323016863632,"[[248, 50], [5, 161]]",04_outputs/predictions/19_loco_pooled/19_B_vanilla_ben_sarc_binary+banglasarc_binary+banglasarc3_binary_seed123_to_banglasarc_binary.csv,6970de89ef36b0ad,pooled_all,,0.7879311814172948,0.7887840670859538,236.12540698051453
B,vanilla,ben_sarc_binary+banglasarc_binary+banglasarc3_binary,"[""ben_sarc_binary"", ""banglasarc_binary"", ""banglasarc3_binary""]",banglasarc3_binary,123,False,3,csebuetnlp/banglabert,791,0,0,791,0.7391695479574849,0.7395701643489254,0.7391824710668862,0.7409544022123609,0.739521800281294,0.7777777777777778,0.7012658227848101,1.3175679132329512,0.0812547097379767,0.0383314675924756,0.3656823675798725,0.3539234438510745,"[[308, 88], [118, 277]]",04_outputs/predictions/19_loco_pooled/19_B_vanilla_ben_sarc_binary+banglasarc_binary+banglasarc3_binary_seed123_to_banglasarc3_binary.csv,6970de89ef36b0ad,pooled_all,,0.7879311814172948,0.7887840670859538,236.12540698051453
B,vanilla,ben_sarc_binary+banglasarc_binary+banglasarc3_binary,"[""ben_sarc_binary"", ""banglasarc_binary"", ""banglasarc3_binary""]",ben_sarc_binary,2024,False,3,csebuetnlp/banglabert,2563,0,0,2563,0.7934290476123004,0.7936012485368709,0.7934267205727791,0.7946082708292092,0.7936126344351198,0.8227946916471507,0.7644305772230889,1.3185441743781905,0.0530758210574683,0.0318181387057378,0.2951938949694213,0.2890855231076174,"[[1054, 227], [302, 980]]",04_outputs/predictions/19_loco_pooled/19_B_vanilla_ben_sarc_binary+banglasarc_binary+banglasarc3_binary_seed2024_to_ben_sarc_binary.csv,6970de89ef36b0ad,pooled_all,,0.7938025821278087,0.7942872117400419,253.7365455627441
B,vanilla,ben_sarc_binary+banglasarc_binary+banglasarc3_binary,"[""ben_sarc_binary"", ""banglasarc_binary"", ""banglasarc3_binary""]",banglasarc_binary,2024,False,3,csebuetnlp/banglabert,464,0,0,464,0.8741451128547904,0.8793103448275862,0.8813984173272271,0.8674962292609352,0.8940325058623757,0.8422818791946308,0.9457831325301204,1.3185441743781905,0.0395026829302463,0.042200546523796,0.1809825353030803,0.1775930384783699,"[[251, 47], [9, 157]]",04_outputs/predictions/19_loco_pooled/19_B_vanilla_ben_sarc_binary+banglasarc_binary+banglasarc3_binary_seed2024_to_banglasarc_binary.csv,6970de89ef36b0ad,pooled_all,,0.7938025821278087,0.7942872117400419,253.7365455627441
B,vanilla,ben_sarc_binary+banglasarc_binary+banglasarc3_binary,"[""ben_sarc_binary"", ""banglasarc_binary"", ""banglasarc3_binary""]",banglasarc3_binary,2024,False,3,csebuetnlp/banglabert,791,0,0,791,0.7393497901310402,0.7395701643489254,0.7393593716187743,0.7403119668535219,0.7395345863700293,0.7676767676767676,0.7113924050632912,1.3185441743781905,0.0898293464247118,0.044256686266963,0.361651725456659,0.3480297875453455,"[[304, 92], [114, 281]]",04_outputs/predictions/19_loco_pooled/19_B_vanilla_ben_sarc_binary+banglasarc_binary+banglasarc3_binary_seed2024_to_banglasarc3_binary.csv,6970de89ef36b0ad,pooled_all,,0.7938025821278087,0.7942872117400419,253.7365455627441
B,fgm,banglasarc_binary+banglasarc3_binary,"[""banglasarc_binary"", ""banglasarc3_binary""]",ben_sarc_binary,42,True,2,csebuetnlp/banglabert,2563,0,0,2563,0.5165345198591071,0.5634022629730784,0.5164757883514455,0.6038396838668578,0.5635238290093665,0.8750975800156128,0.2519500780031201,0.9740499789421204,0.3332191041147495,0.3367983961265763,0.7496265233411726,0.7534180488868552,"[[1121, 160], [959, 323]]",04_outputs/predictions/19_loco_pooled/19_B_fgm_banglasarc_binary+banglasarc3_binary_seed42_to_ben_sarc_binary.csv,6970de89ef36b0ad,loco,ben_sarc_binary,0.8202530790778151,0.8205741626794258,160.04705119132996
B,fgm,banglasarc_binary+banglasarc3_binary,"[""banglasarc_binary"", ""banglasarc3_binary""]",banglasarc_binary,42,False,2,csebuetnlp/banglabert,464,0,0,464,0.9139449075610566,0.918103448275862,0.919326548486099,0.9058026195552848,0.930904827363144,0.8859060402684564,0.9759036144578314,0.9740499789421204,0.0426224440520076,0.0448219394506585,0.1149066717923338,0.1152361080841013,"[[264, 34], [4, 162]]",04_outputs/predictions/19_loco_pooled/19_B_fgm_banglasarc_binary+banglasarc3_binary_seed42_to_banglasarc_binary.csv,6970de89ef36b0ad,loco,ben_sarc_binary,0.8202530790778151,0.8205741626794258,160.04705119132996
B,fgm,banglasarc_binary+banglasarc3_binary,"[""banglasarc_binary"", ""banglasarc3_binary""]",banglasarc3_binary,42,False,2,csebuetnlp/banglabert,791,0,0,791,0.7559285994068603,0.7560050568900126,0.7559231381580637,0.7563728314448499,0.7560286408387674,0.7373737373737373,0.7746835443037975,0.9740499789421204,0.0293603225432158,0.0294232228692532,0.3305948150708125,0.3310931683814094,"[[292, 104], [89, 306]]",04_outputs/predictions/19_loco_pooled/19_B_fgm_banglasarc_binary+banglasarc3_binary_seed42_to_banglasarc3_binary.csv,6970de89ef36b0ad,loco,ben_sarc_binary,0.8202530790778151,0.8205741626794258,160.04705119132996
B,fgm,banglasarc_binary+banglasarc3_binary,"[""banglasarc_binary"", ""banglasarc3_binary""]",ben_sarc_binary,1,True,2,csebuetnlp/banglabert,2563,0,0,2563,0.5143953285463656,0.5673039406944986,0.514332788815694,0.6196320542736151,0.567432814408595,0.897736143637783,0.2371294851794071,1.1650221980897633,0.3203429454639553,0.3039159482202844,0.7406043109844487,0.7206960858039223,"[[1150, 131], [978, 304]]",04_outputs/predictions/19_loco_pooled/19_B_fgm_banglasarc_binary+banglasarc3_binary_seed1_to_ben_sarc_binary.csv,6970de89ef36b0ad,loco,ben_sarc_binary,0.8093945195917582,0.8141945773524721,162.37083053588867
B,fgm,banglasarc_binary+banglasarc3_binary,"[""banglasarc_binary"", ""banglasarc3_binary""]",banglasarc_binary,1,False,2,csebuetnlp/banglabert,464,0,0,464,0.9294372740339568,0.9331896551724138,0.934066379737474,0.9212070651861228,0.9439839896498748,0.906040268456376,0.9819277108433736,1.1650221980897633,0.0332989745541784,0.049037272172006,0.090249012313014,0.0924413631050872,"[[270, 28], [3, 163]]",04_outputs/predictions/19_loco_pooled/19_B_fgm_banglasarc_binary+banglasarc3_binary_seed1_to_banglasarc_binary.csv,6970de89ef36b0ad,loco,ben_sarc_binary,0.8093945195917582,0.8141945773524721,162.37083053588867
B,fgm,banglasarc_binary+banglasarc3_binary,"[""banglasarc_binary"", ""banglasarc3_binary""]",banglasarc3_binary,1,False,2,csebuetnlp/banglabert,791,0,0,791,0.735594023418231,0.7395701643489254,0.7356350145618464,0.7545714712999974,0.7394163150492264,0.8611111111111112,0.6177215189873417,1.1650221980897633,0.0578481529825099,0.0338499205580816,0.3488348931987894,0.344102449460282,"[[341, 55], [151, 244]]",04_outputs/predictions/19_loco_pooled/19_B_fgm_banglasarc_binary+banglasarc3_binary_seed1_to_banglasarc3_binary.csv,6970de89ef36b0ad,loco,ben_sarc_binary,0.8093945195917582,0.8141945773524721,162.37083053588867
B,fgm,banglasarc_binary+banglasarc3_binary,"[""banglasarc_binary"", ""banglasarc3_binary""]",ben_sarc_binary,7,True,2,csebuetnlp/banglabert,2563,0,0,2563,0.5008573131514749,0.5614514241123684,0.5007894586039262,0.6198501007228345,0.5615874517884697,0.9102263856362216,0.2129485179407176,1.061907003373095,0.3329783147077727,0.3251549055732087,0.7492496090349727,0.7400323171638251,"[[1166, 115], [1009, 273]]",04_outputs/predictions/19_loco_pooled/19_B_fgm_banglasarc_binary+banglasarc3_binary_seed7_to_ben_sarc_binary.csv,6970de89ef36b0ad,loco,ben_sarc_binary,0.8211173358232182,0.8245614035087719,151.8076524734497
B,fgm,banglasarc_binary+banglasarc3_binary,"[""banglasarc_binary"", ""banglasarc3_binary""]",banglasarc_binary,7,False,2,csebuetnlp/banglabert,464,0,0,464,0.938141581122517,0.9418103448275862,0.9424272166010048,0.9306693790564758,0.94936120320207,0.9228187919463088,0.9759036144578314,1.061907003373095,0.0309299823344128,0.0400560330643799,0.0818821937272236,0.0825923268301075,"[[275, 23], [4, 162]]",04_outputs/predictions/19_loco_pooled/19_B_fgm_banglasarc_binary+banglasarc3_binary_seed7_to_banglasarc_binary.csv,6970de89ef36b0ad,loco,ben_sarc_binary,0.8211173358232182,0.8245614035087719,151.8076524734497
B,fgm,banglasarc_binary+banglasarc3_binary,"[""banglasarc_binary"", ""banglasarc3_binary""]",banglasarc3_binary,7,False,2,csebuetnlp/banglabert,791,0,0,791,0.7506305170239596,0.7522123893805309,0.7506556261089846,0.7585697050762552,0.7521129011635341,0.8308080808080808,0.6734177215189874,1.061907003373095,0.0373849579760883,0.034053603394664,0.3421464485134449,0.3409990829920283,"[[329, 67], [129, 266]]",04_outputs/predictions/19_loco_pooled/19_B_fgm_banglasarc_binary+banglasarc3_binary_seed7_to_banglasarc3_binary.csv,6970de89ef36b0ad,loco,ben_sarc_binary,0.8211173358232182,0.8245614035087719,151.8076524734497
B,fgm,banglasarc_binary+banglasarc3_binary,"[""banglasarc_binary"", ""banglasarc3_binary""]",ben_sarc_binary,123,True,2,csebuetnlp/banglabert,2563,0,0,2563,0.49607874271266356,0.5579399141630901,0.4960098549938991,0.6142309627039069,0.558076702459199,0.9086651053864169,0.20748829953198128,1.4838038867582346,0.3809930127423819,0.33665816756153005,0.8068552056735665,0.7488841096536746,"[[1164, 117], [1016, 266]]",04_outputs/predictions/19_loco_pooled/19_B_fgm_banglasarc_binary+banglasarc3_binary_seed123_to_ben_sarc_binary.csv,6970de89ef36b0ad,loco,ben_sarc_binary,0.8221624726073327,0.8237639553429027,121.51037263870239
B,fgm,banglasarc_binary+banglasarc3_binary,"[""banglasarc_binary"", ""banglasarc3_binary""]",banglasarc_binary,123,False,2,csebuetnlp/banglabert,464,0,0,464,0.9225269112909562,0.9267241379310345,0.927656854962163,0.9145601229350748,0.9362820409153392,0.9026845637583892,0.9698795180722891,1.4838038867582346,0.03342244724839235,0.051257952665186214,0.10463009437138614,0.10039460816292399,"[[269, 29], [5, 161]]",04_outputs/predictions/19_loco_pooled/19_B_fgm_banglasarc_binary+banglasarc3_binary_seed123_to_banglasarc_binary.csv,6970de89ef36b0ad,loco,ben_sarc_binary,0.8221624726073327,0.8237639553429027,121.51037263870239
B,fgm,banglasarc_binary+banglasarc3_binary,"[""banglasarc_binary"", ""banglasarc3_binary""]",banglasarc3_binary,123,False,2,csebuetnlp/banglabert,791,0,0,791,0.7559051844745572,0.7560050568900126,0.7559114265005233,0.7563740555768985,0.7559806930060096,0.7752525252525253,0.7367088607594937,1.4838038867582346,0.10162510206403738,0.041632025475853866,0.3544236054470831,0.33367135610200027,"[[307, 89], [104, 291]]",04_outputs/predictions/19_loco_pooled/19_B_fgm_banglasarc_binary+banglasarc3_binary_seed123_to_banglasarc3_binary.csv,6970de89ef36b0ad,loco,ben_sarc_binary,0.8221624726073327,0.8237639553429027,121.51037263870239
B,fgm,banglasarc_binary+banglasarc3_binary,"[""banglasarc_binary"", ""banglasarc3_binary""]",ben_sarc_binary,2024,True,2,csebuetnlp/banglabert,2563,0,0,2563,0.5155313622970039,0.5676941084666407,0.5154693376285502,0.6192357512953368,0.5678222210855648,0.8961748633879781,0.23946957878315134,1.5463433346680497,0.37280381971164017,0.3223807962378194,0.7903947516834977,0.7307178675098419,"[[1148, 133], [975, 307]]",04_outputs/predictions/19_loco_pooled/19_B_fgm_banglasarc_binary+banglasarc3_binary_seed2024_to_ben_sarc_binary.csv,6970de89ef36b0ad,loco,ben_sarc_binary,0.8266039823008849,0.8277511961722488,187.04598784446716
B,fgm,banglasarc_binary+banglasarc3_binary,"[""banglasarc_binary"", ""banglasarc3_binary""]",banglasarc_binary,2024,False,2,csebuetnlp/banglabert,464,0,0,464,0.9250407546837289,0.9288793103448276,0.9298663675148243,0.9167447373955605,0.9406282849518881,0.8993288590604027,0.9819277108433735,1.5463433346680497,0.03715301057172567,0.04634322364935222,0.10587351562025482,0.10166630458478539,"[[268, 30], [3, 163]]",04_outputs/predictions/19_loco_pooled/19_B_fgm_banglasarc_binary+banglasarc3_binary_seed2024_to_banglasarc_binary.csv,6970de89ef36b0ad,loco,ben_sarc_binary,0.8266039823008849,0.8277511961722488,187.04598784446716
B,fgm,banglasarc_binary+banglasarc3_binary,"[""banglasarc_binary"", ""banglasarc3_binary""]",banglasarc3_binary,2024,False,2,csebuetnlp/banglabert,791,0,0,791,0.759797340493543,0.7597977243994943,0.7597969565875918,0.7598038588909204,0.7598005370157268,0.7575757575757576,0.7620253164556962,1.5463433346680497,0.10015050632623765,0.042784683771962435,0.3516283249947019,0.33138734513686025,"[[300, 96], [94, 301]]",04_outputs/predictions/19_loco_pooled/19_B_fgm_banglasarc_binary+banglasarc3_binary_seed2024_to_banglasarc3_binary.csv,6970de89ef36b0ad,loco,ben_sarc_binary,0.8266039823008849,0.8277511961722488,187.04598784446716
B,fgm,ben_sarc_binary+banglasarc3_binary,"[""ben_sarc_binary"", ""banglasarc3_binary""]",ben_sarc_binary,42,False,2,csebuetnlp/banglabert,2563,0,0,2563,0.8036823726676994,0.8037456106125634,0.8036837474056312,0.8041220676855843,0.8037387303454667,0.7861046057767369,0.8213728549141965,0.9938463780912038,0.015713818007646034,0.014835674862310572,0.28216528521750506,0.28214261501061594,"[[1007, 274], [229, 1053]]",04_outputs/predictions/19_loco_pooled/19_B_fgm_ben_sarc_binary+banglasarc3_binary_seed42_to_ben_sarc_binary.csv,6970de89ef36b0ad,loco,banglasarc_binary,0.780957339627545,0.7810915597971966,385.4505422115326
B,fgm,ben_sarc_binary+banglasarc3_binary,"[""ben_sarc_binary"", ""banglasarc3_binary""]",banglasarc_binary,42,True,2,csebuetnlp/banglabert,464,24,28,436,0.5992262881569078,0.6261467889908257,0.6240026783049384,0.600655206264411,0.5983712628290941,0.7148148148148148,0.4819277108433735,0.9938463780912038,0.15103405663820468,0.14949778249748005,0.49084052200512657,0.4915306489520358,"[[193, 77], [86, 80]]",04_outputs/predictions/19_loco_pooled/19_B_fgm_ben_sarc_binary+banglasarc3_binary_seed42_to_banglasarc_binary.csv,6970de89ef36b0ad,loco,banglasarc_binary,0.780957339627545,0.7810915597971966,385.4505422115326
B,fgm,ben_sarc_binary+banglasarc3_binary,"[""ben_sarc_binary"", ""banglasarc3_binary""]",banglasarc3_binary,42,False,2,csebuetnlp/banglabert,791,0,0,791,0.7287275641025641,0.729456384323641,0.728709787999611,0.7320779842014764,0.7295230788901674,0.6767676767676768,0.7822784810126582,0.9938463780912038,0.04098506458074455,0.039798590656980784,0.3569391278353954,0.35711076429182464,"[[268, 128], [86, 309]]",04_outputs/predictions/19_loco_pooled/19_B_fgm_ben_sarc_binary+banglasarc3_binary_seed42_to_banglasarc3_binary.csv,6970de89ef36b0ad,loco,banglasarc_binary,0.780957339627545,0.7810915597971966,385.4505422115326
B,fgm,ben_sarc_binary+banglasarc3_binary,"[""ben_sarc_binary"", ""banglasarc3_binary""]",ben_sarc_binary,1,False,2,csebuetnlp/banglabert,2563,0,0,2563,0.7974485340414986,0.7975029262582911,0.7974472389887178,0.7978369774864731,0.797509441361261,0.8142076502732241,0.780811232449298,1.6332877942081427,0.0712043174338693,0.024086870524861383,0.2997448658342287,0.2886522422025668,"[[1043, 238], [281, 1001]]",04_outputs/predictions/19_loco_pooled/19_B_fgm_ben_sarc_binary+banglasarc3_binary_seed1_to_ben_sarc_binary.csv,6970de89ef36b0ad,loco,banglasarc_binary,0.7804945909232255,0.7804950790337012,468.820415019989
B,fgm,ben_sarc_binary+banglasarc3_binary,"[""ben_sarc_binary"", ""banglasarc3_binary""]",banglasarc_binary,1,True,2,csebuetnlp/banglabert,464,24,28,436,0.6149514836169315,0.6399082568807339,0.6383344063145482,0.6161365029630135,0.6141231593038822,0.7222222222222222,0.5060240963855421,1.6332877942081427,0.2153710744142438,0.1473894466840105,0.5395595235930707,0.4772817641662593,"[[195, 75], [82, 84]]",04_outputs/predictions/19_loco_pooled/19_B_fgm_ben_sarc_binary+banglasarc3_binary_seed1_to_banglasarc_binary.csv,6970de89ef36b0ad,loco,banglasarc_binary,0.7804945909232255,0.7804950790337012,468.820415019989
B,fgm,ben_sarc_binary+banglasarc3_binary,"[""ben_sarc_binary"", ""banglasarc3_binary""]",banglasarc3_binary,1,False,2,csebuetnlp/banglabert,791,0,0,791,0.7544547421241952,0.7547408343868521,0.7544441461144671,0.7560225871107,0.7547851937092444,0.7196969696969697,0.789873417721519,1.6332877942081427,0.1004086414361737,0.04396572310550581,0.36064309409816275,0.33823344858505855,"[[285, 111], [83, 312]]",04_outputs/predictions/19_loco_pooled/19_B_fgm_ben_sarc_binary+banglasarc3_binary_seed1_to_banglasarc3_binary.csv,6970de89ef36b0ad,loco,banglasarc_binary,0.7804945909232255,0.7804950790337012,468.820415019989
